Date,Closing_Price,Highest_Price_Of_the_Day,Lowest_Price_Of_The_Day,Opening_Price_Of_The_Day,Volume_Sold
25-08-2021,19.97828102,20.23908373,19.94102349,20.04451645,48800
26-08-2021,19.57672882,19.95758216,19.3945802,19.93688388,61200
27-08-2021,20.01553917,20.01760947,19.59742828,19.59742828,75400
30-08-2021,20.11075401,20.5288649,19.89962748,20.03623895,209200
31-08-2021,20.08177567,20.48746951,19.99898255,20.08177567,57200
01-09-2021,20.26806259,20.34671826,19.88927795,20.19768813,77800
02-09-2021,20.45435333,20.53300743,20.10247782,20.32602146,94800
03-09-2021,20.51644516,20.65553909,20.12110129,20.36327444,151800
07-09-2021,20.47091103,20.84348479,20.12731359,20.58268363,195200
08-09-2021,20.37569809,20.67375679,19.92032804,20.61166195,285800
09-09-2021,21.54309845,22.15577668,20.42537398,20.46263152,431600
10-09-2021,24.13042259,25.25228607,22.77259368,24.01037036,1027800
13-09-2021,24.14698029,24.21942505,22.81399034,24.01036881,570200
14-09-2021,23.79924202,24.96250189,23.63406639,24.01036697,331800
15-09-2021,24.48643684,24.64788562,23.92757387,24.22977315,229200
16-09-2021,25.28954124,25.39634575,23.70816885,24.58992936,371800
17-09-2021,24.56624985,25.56216716,23.89431598,24.76312184,540000
20-09-2021,24.04411125,24.6090493,23.32081978,23.89431769,317800
21-09-2021,24.51917648,24.68180905,23.50014749,24.22814756,224600
22-09-2021,24.71604156,25.28097953,24.41645286,24.82303742,229200
23-09-2021,25.20822525,25.55917154,24.81447964,24.8230395,188200
24-09-2021,24.36937523,25.22962281,24.14254454,24.84229671,175000
27-09-2021,24.71604156,25.05414885,24.34326871,24.39933313,103000
28-09-2021,24.54057121,24.89151751,23.97135244,24.81448036,148000
29-09-2021,24.89579391,25.03702922,24.15538282,24.78451895,99200
30-09-2021,25.68756866,26.1925893,24.81020286,25.03703358,256600
01-10-2021,26.92871475,26.95867509,25.34517748,25.89299571,174600
04-10-2021,26.50929451,27.45513918,26.23495761,27.06139356,159200
05-10-2021,27.28822327,27.47653539,26.50073368,26.71472539,159400
06-10-2021,27.53645515,28.03291755,26.71472767,26.87308273,188200
07-10-2021,28.97447968,29.23769186,27.66142931,27.85316507,290800
08-10-2021,29.53941727,29.9588425,28.68345034,29.2013132,199600
11-10-2021,28.48657608,29.5308567,28.32394355,29.49661724,149800
12-10-2021,27.8788414,28.39242023,27.84374644,28.39242023,149000
13-10-2021,28.91455841,29.10287216,27.93019852,27.98797393,144800
14-10-2021,29.17991447,30.0829599,28.46946031,29.33826954,193000
15-10-2021,29.44526291,30.24131239,28.70913085,29.6763711,244400
18-10-2021,29.31258774,30.41721365,29.05066206,29.81333089,119000
19-10-2021,28.82468224,30.33118568,28.47373597,29.53513627,136600
20-10-2021,28.99159813,29.10715549,28.48657753,28.77332892,75400
21-10-2021,28.65777206,28.91884224,27.89168128,28.73480922,93400
22-10-2021,29.06435585,29.15850946,28.31795135,28.72624855,85200
25-10-2021,29.92032242,30.48953788,29.12855048,30.24772947,166000
26-10-2021,30.31834221,31.35406451,29.64213092,30.19850738,133400
27-10-2021,30.63077927,30.74205589,29.97168428,30.0829609,105400
28-10-2021,31.14007568,31.72213342,30.50237801,30.51093951,182600
29-10-2021,32.09447479,32.32558622,30.27126783,31.5124171,210400
01-11-2021,31.97036743,32.85843519,31.84197434,32.85843519,166200
02-11-2021,32.89480591,32.95472333,31.46533959,31.80772763,156000
03-11-2021,33.8106842,34.11027124,32.66796946,32.90335834,152800
04-11-2021,33.2585907,34.63455907,33.19011505,34.23867311,162800
05-11-2021,30.79769135,32.68510009,28.88888538,32.68510009,458600
08-11-2021,28.77332878,30.72921302,28.27258566,30.6607341,393600
09-11-2021,29.50089645,30.06155367,28.74764474,28.7818842,170600
10-11-2021,29.96739769,30.26056855,29.23126895,29.372501,172000
11-11-2021,31.05447197,31.30270311,30.06797018,30.37397999,171800
12-11-2021,32.15867615,32.40262658,31.15719644,31.15719644,171600
15-11-2021,31.89760971,32.4244586,31.24279548,32.05596478,119200
16-11-2021,31.48674393,32.09447967,31.15719809,31.81201228,102200
17-11-2021,30.91325569,31.5124301,30.39539268,31.48675213,79600
18-11-2021,29.83900833,30.70781426,29.42814459,30.70781426,193200
19-11-2021,28.69200897,29.95883951,28.69200897,29.87324413,109200
22-11-2021,29.80048561,30.15571265,28.72196878,28.72196878,225000
23-11-2021,29.89464569,30.09579845,29.26123196,29.61217829,173800
24-11-2021,30.04015923,30.17283305,29.20773155,29.75340783,116600
26-11-2021,30.26698494,30.51949356,29.21842371,29.21842371,100800
29-11-2021,30.63505745,31.19571475,30.23275194,30.52378083,154800
30-11-2021,29.63785172,30.80624788,28.97019863,30.19850895,549800
01-12-2021,28.52937889,30.63077597,28.37958207,30.37398655,168400
02-12-2021,27.08707047,28.58929315,26.53497147,28.52509499,390800
03-12-2021,26.29958153,27.30962266,25.46629678,27.15982748,253800
06-12-2021,26.93727684,27.03571283,25.98287398,26.29530169,113400
07-12-2021,27.27110672,28.24904723,27.04855512,27.3823817,171800
08-12-2021,28.4822979,28.9145588,27.3267407,27.3267407,199800
09-12-2021,26.53925133,28.62353014,26.44081534,28.46517836,157600
10-12-2021,26.11126709,26.87307867,25.91439511,26.68048581,149800
13-12-2021,25.64048958,26.23110722,25.30794624,26.09415264,131000
14-12-2021,25.02419472,25.77744493,24.89579837,25.34518233,165400
15-12-2021,25.51209068,25.58056796,24.65184314,25.20394211,262000
16-12-2021,25.13974571,27.4594166,25.05842782,25.91867537,130600
17-12-2021,25.36229706,25.55061081,24.69892308,25.06698908,143400
20-12-2021,24.82304001,25.15258746,23.7830401,25.15258746,182600
21-12-2021,25.25102234,25.26172258,24.79093983,25.21678288,145000
22-12-2021,25.37941933,25.53349364,24.64542761,24.64542761,212800
23-12-2021,26.32953835,26.47077202,25.20608195,25.6426252,139800
27-12-2021,26.23966599,26.81744299,25.8202424,26.32098225,80600
28-12-2021,25.63406944,26.91160033,25.51637334,26.18830724,87400
29-12-2021,25.18682289,25.84591773,25.07982704,25.69184344,76600
30-12-2021,25.98715973,26.10699459,25.03275668,25.03275668,98000
31-12-2021,26.1497879,26.59489108,25.39268639,25.98715537,112800
03-01-2022,25.34089851,26.61842931,25.04559053,26.14978694,180400
04-01-2022,25.31950188,26.25507409,24.75456383,25.58913192,127600
05-01-2022,24.51917648,26.10271585,24.43357945,25.42222198,93400
06-01-2022,24.15110779,24.8187626,23.30797981,24.50633323,130600
07-01-2022,24.09547043,24.60049108,23.87719956,24.33514177,93000
10-01-2022,24.81020355,24.82304253,23.53909206,23.91571799,150200
11-01-2022,25.21250343,25.31093942,24.12114603,24.60048701,139800
12-01-2022,25.24674416,25.38369873,24.93774006,25.32806042,116400
13-01-2022,25.2638588,25.66188348,24.54270783,25.22962097,131800
14-01-2022,25.14402962,25.30152755,24.6989264,25.16114935,133800
18-01-2022,25.35802078,25.64904967,24.38607035,25.22962607,222800
19-01-2022,25.76888657,25.99357856,24.95143813,25.57201454,200200
20-01-2022,25.2767067,27.20263249,25.10123352,25.8416448,235000
21-01-2022,24.57480812,25.30238029,24.43999393,24.98139271,253200
24-01-2022,25.44361496,25.58056953,23.72098102,24.07406767,280000
25-01-2022,25.31521988,25.46501342,24.18705491,25.20394328,193000
26-01-2022,25.40081215,26.28245847,24.81875614,25.50352888,170000
27-01-2022,25.16970825,25.85918964,25.02847292,25.5848511,137200
28-01-2022,25.25958252,25.4008162,24.47637205,25.39225797,122400
31-01-2022,26.49217415,26.53925095,24.96427348,25.30237914,138000
01-02-2022,27.38237762,27.74188374,25.89299559,26.71900368,156200
02-02-2022,27.52789116,27.64772598,26.74896153,27.61348653,108000
03-02-2022,27.03999901,27.60493713,26.61843498,27.4080651,128600
04-02-2022,26.96723366,27.19834509,26.25250215,26.91587611,102000
07-02-2022,28.58929443,28.64921185,26.76180336,26.76180336,250600
08-02-2022,29.59506035,29.61645756,28.28328985,28.67489515,342000
09-02-2022,31.67078018,31.67078018,30.03588328,31.02880491,503400
10-02-2022,32.12015915,32.95472557,30.69369024,31.32838716,448400
11-02-2022,32.08163834,32.46981832,31.73240304,32.09875807,328800
14-02-2022,31.46534157,32.74073368,31.31041177,32.31275023,260200
15-02-2022,31.45678329,32.18007636,31.13151496,32.00032083,161200
16-02-2022,31.53382301,31.97892623,31.34123175,31.49958355,130400
17-02-2022,30.50237465,31.8637897,30.45957696,31.27274605,160800
18-02-2022,30.18139076,30.82251043,29.53085737,30.33974581,201400
22-02-2022,29.21842766,30.1771129,29.12512954,29.89464227,161200
23-02-2022,28.40526009,29.6656711,28.39669859,29.28262412,173800
24-02-2022,29.11571312,29.17135306,27.49365548,27.9344779,168400
25-02-2022,30.18567467,30.32262925,28.60941207,29.10287697,165000
28-02-2022,30.68641281,30.84904862,29.53513952,29.86468535,185400
01-03-2022,30.42106819,31.06946294,30.23660741,30.82337046,219200
02-03-2022,31.84625626,32.09876497,30.42107031,30.66074004,335800
03-03-2022,33.28427124,33.41266758,31.65665286,32.09875853,294400
04-03-2022,32.43686676,33.1537371,32.11587917,32.95472635,215200
07-03-2022,30.39538383,32.62518053,30.30978845,32.5267429,435000
08-03-2022,30.60509872,31.75637203,30.33118957,30.50238034,214400
09-03-2022,31.97036743,32.29777456,31.18716008,31.18716008,190200
10-03-2022,31.4097023,32.01101847,30.96031841,31.37546284,174200
11-03-2022,29.99307442,32.45397872,29.8347194,32.27850397,268400
14-03-2022,29.71060944,30.9624623,29.41530308,30.42534099,177800
15-03-2022,29.62500763,30.24130469,29.05365026,29.5779292,301200
16-03-2022,31.17858887,31.27274573,29.56295094,30.04443225,503400
17-03-2022,31.83768654,31.83768654,30.71209131,31.21711188,338400
18-03-2022,31.90616798,32.31703171,31.37546615,31.83340831,386200
21-03-2022,34.70945358,34.7329928,32.13385041,32.57809805,504800
22-03-2022,33.62665939,35.5226262,32.75785352,35.26583678,378400
23-03-2022,33.87061691,35.52263363,33.60526594,33.60526594,213400
24-03-2022,34.2429657,34.85498232,33.60099036,34.0332514,196600
25-03-2022,33.981884,34.43426214,33.66945467,34.08887986,138200
28-03-2022,33.31851196,34.2100016,32.97612715,33.98188764,177600
29-03-2022,35.56113434,35.66813017,33.25858513,33.31850254,356400
30-03-2022,34.07175827,35.7130742,34.00156837,35.56113865,173600
31-03-2022,33.10024643,34.18304756,32.61234544,34.18304756,334400
01-04-2022,34.1830368,34.59817798,33.62665705,33.62665705,176600
04-04-2022,33.63521576,34.74369453,33.20723233,34.23867396,140000
05-04-2022,32.95472336,34.15735572,32.94188438,33.51538059,201600
06-04-2022,32.32131195,32.97184869,32.15439865,32.79637389,176400
07-04-2022,32.39834213,32.85628424,31.94468077,32.3897839,118400
08-04-2022,33.16872025,33.69514137,32.09876153,32.34271198,185400
11-04-2022,32.80064774,33.70369298,32.48822168,33.16871372,100000
12-04-2022,33.40839005,34.18304238,32.96328683,32.96328683,216400
13-04-2022,35.09892654,35.11176553,33.59242285,33.5967036,184400
14-04-2022,35.95489502,36.72526337,35.09892801,35.12032523,305400
18-04-2022,36.83224869,37.23455411,36.00196315,36.30155021,246600
19-04-2022,37.70106125,37.77382092,35.83077563,37.1960439,222400
20-04-2022,37.80805969,38.13332806,37.10616703,37.96213401,190600
21-04-2022,35.03900909,38.17184807,34.50830722,37.94929483,312800
22-04-2022,33.63521576,35.5821139,33.40838507,34.70089684,246800
25-04-2022,33.30995178,33.3698692,32.3812285,33.10023755,159000
26-04-2022,32.41119003,33.17727758,32.00888452,33.07884321,156600
27-04-2022,33.19011688,33.48970398,32.31703028,32.74073297,160000
28-04-2022,33.86632538,33.97760198,32.37694497,33.78501075,139400
29-04-2022,33.72509384,34.97908536,33.41266452,33.69085439,300800
02-05-2022,32.26567841,33.67802538,31.1614801,33.67802538,410200
03-05-2022,32.40691757,33.33992192,31.84197937,32.05597116,252600
04-05-2022,33.14731979,33.24789617,31.06731978,32.67225786,316600
05-05-2022,31.92757034,33.46831038,31.39259094,33.26288012,355000
06-05-2022,30.09579468,32.90336493,29.41530259,32.20575312,450200
09-05-2022,28.22550583,29.81332722,28.1441912,29.41102176,304800
10-05-2022,27.78040504,28.8661968,27.33530027,28.67916956,304000
11-05-2022,26.41513824,28.16131145,26.3381011,27.54501426,233800
12-05-2022,26.27818298,27.29678236,25.51637138,25.9999931,290400
13-05-2022,27.20690536,27.96871532,26.53925065,26.87735794,331600
16-05-2022,26.94155884,27.50221775,25.74020962,27.03999484,204200
17-05-2022,27.81036377,28.10139262,27.18550674,27.42945553,162800
18-05-2022,26.61200905,27.58781072,26.26962264,27.58781072,211800
19-05-2022,27.66913033,28.15275044,26.49217585,26.49217585,192200
20-05-2022,27.06567383,27.90024187,26.40229818,27.90024187,162600
23-05-2022,29.74913406,30.0504322,27.61777479,27.61777479,364600
24-05-2022,30.20707893,30.35259177,28.52082275,29.26979394,298800
25-05-2022,33.33991241,33.63521878,29.79663761,30.2070736,457000
26-05-2022,34.23867035,34.67521196,33.07626603,33.63093473,399000
27-05-2022,33.25003815,34.66666244,33.01892667,34.55966657,301000
31-05-2022,32.53958511,33.34847367,32.00032499,33.34847367,397800
01-06-2022,31.27274704,32.71932976,31.20854888,32.71932976,255800
02-06-2022,32.47966003,32.78780861,31.43580724,31.6878914,336000
03-06-2022,31.67506409,32.56098992,31.42683284,31.85053565,134800
06-06-2022,29.52229881,32.21003426,29.2184277,32.0730797,453600
07-06-2022,29.95883751,30.66929151,29.05151154,30.66929151,282900
08-06-2022,28.98303795,29.93316167,28.52937656,29.50517825,246800
09-06-2022,28.02435684,28.88032371,27.76756417,28.58073335,235000
10-06-2022,28.89744186,29.24838817,27.39094152,27.87028417,246400
13-06-2022,25.99571419,27.90451826,25.85019976,27.85316233,324100
14-06-2022,26.44937515,26.75752374,25.49925307,25.99571377,186500
15-06-2022,27.03999901,27.60493713,26.23538953,26.72329048,182400
16-06-2022,26.78320122,26.96295346,25.7098175,26.38945565,160500
17-06-2022,26.58633423,27.49365878,26.31242505,26.82600557,182500
21-06-2022,27.51077461,27.92163832,26.62056992,26.95439647,146100
22-06-2022,27.37382507,27.96444115,26.8516863,26.8516863,136900
23-06-2022,27.51077461,27.99867547,27.03143362,27.42517923,174200
24-06-2022,28.67489052,28.94879966,27.79324568,27.79324568,172500
27-06-2022,29.34254456,29.53941655,28.35818457,28.67489141,109400
28-06-2022,28.12707138,29.73628998,27.81036456,29.52229827,146900
29-06-2022,27.39093781,28.12706978,27.12558855,27.94731754,87600
30-06-2022,27.60493279,27.73332913,26.31242256,26.79176357,146800
01-07-2022,27.64772987,28.23834912,27.19406847,27.55357299,115200
05-07-2022,23.70172501,27.58781406,23.44151033,27.58781406,418800
06-07-2022,23.27373886,23.77447868,22.09164821,23.51340853,539600
07-07-2022,24.36081505,24.60048635,23.17102168,23.53908768,502100
08-07-2022,23.94995308,24.82646331,23.76164095,24.35225856,173600
11-07-2022,24.51489067,24.67752483,23.21382227,23.21382227,206300
12-07-2022,23.91571617,24.82304065,23.753082,24.30946017,102900
13-07-2022,24.08690834,24.43785464,23.19413548,23.35077791,140500
14-07-2022,23.91571617,24.00131319,22.91423481,23.89003658,125100
15-07-2022,24.55768967,24.61332634,23.72740077,24.44641306,109800
18-07-2022,25.07982635,25.70896247,24.9428718,25.09694608,129100
19-07-2022,26.22682762,26.5563751,24.5987797,25.29382349,195300
20-07-2022,25.84164429,26.30386562,24.76312567,26.30386562,180200
21-07-2022,25.2681427,25.76460343,24.87439709,25.70468601,142700
22-07-2022,24.18962669,25.35374229,23.88147806,25.2595854,144300
25-07-2022,24.65184784,24.9771162,23.89859763,24.38649854,79400
26-07-2022,24.52345276,24.88295894,24.09119017,24.51489289,99200
27-07-2022,26.13266945,26.13266945,24.31801894,24.76312211,125900
28-07-2022,25.79883957,26.65480639,25.43077357,26.13266774,92300
29-07-2022,25.93579483,26.29530097,25.21678255,25.96147442,96100
01-08-2022,26.18402863,26.42369995,25.41365871,25.77316489,98300
02-08-2022,26.73184586,27.3395832,25.41964942,26.18402756,134800
03-08-2022,27.74188614,28.24690672,26.80888212,27.0314337,232900
04-08-2022,28.66632843,28.92311781,27.41661447,27.74188276,240000
05-08-2022,28.11850548,28.21266234,26.44937135,28.21266234,186900
08-08-2022,28.78616714,28.8546428,28.02435714,28.64065108,142000
09-08-2022,29.20559502,29.48806571,28.34962796,28.96592529,231000
10-08-2022,30.09579468,30.72921159,29.65069152,29.95884011,227700
11-08-2022,30.38682747,30.90040635,29.7705302,30.3953857,164400
12-08-2022,30.55373573,30.92009074,30.08723538,30.60081417,130800
15-08-2022,30.04443359,30.36114366,29.29546264,30.07011482,141200
16-08-2022,30.2926712,30.55802215,29.22271247,30.03588176,107600
17-08-2022,30.20707893,30.45958765,29.65069903,29.9074885,91300
18-08-2022,30.55801773,30.82336537,29.67636964,30.25842737,144800
19-08-2022,29.91604614,30.14715762,29.52230212,30.07867869,132000
22-08-2022,28.61497879,29.51374354,28.35390858,29.11143798,154600
23-08-2022,28.92311859,29.44525886,28.44377601,28.61497002,223200
24-08-2022,30.48953819,30.7120914,28.86320314,28.86320314,223500
25-08-2022,31.73925209,31.76493005,30.12575276,30.74632742,176300
26-08-2022,31.37974548,32.51818299,31.11011709,31.49958032,239400
29-08-2022,31.16575813,31.84197284,30.60937828,30.99456408,180500
30-08-2022,30.21562576,31.89331982,30.01019557,31.50813739,174700
31-08-2022,26.45793533,30.33118665,25.0669892,29.91604221,1305500
01-09-2022,23.95851326,26.34666169,23.55192866,26.34666169,642200
02-09-2022,24.7460022,25.21678332,24.02698989,24.2666612,263100
06-09-2022,23.92427635,24.90007813,23.74452245,24.78880151,346600
07-09-2022,24.6689682,24.82304252,23.76164366,23.85580055,168000
08-09-2022,25.45645523,25.58484994,24.05694916,24.62616793,325800
09-09-2022,25.73103714,26.03219228,25.26159072,25.49188592,179000
12-09-2022,25.73103714,26.43963816,25.46531281,25.70446572,180700
13-09-2022,25.15530014,25.69560819,24.89843351,24.90729122,185700
14-09-2022,24.73899651,25.73103551,24.38469686,25.14644067,117200
15-09-2022,23.6849556,25.03129605,23.57866654,24.61499414,137700
16-09-2022,22.49804688,23.48122979,21.94002519,23.35722535,446500
19-09-2022,22.82577515,23.30850891,22.18803414,22.18803414,115000
20-09-2022,21.31114578,22.5423395,21.16942591,22.40061963,185400
